Average TCF4A,Average TCF4D,Average TCF4I,Average TCF4M,Average TCF20A,Average TCF 20 D,Average TCF 20 I,Average TCF 20 M,Average TCF36A,Average TCF36D,Average TCF36I,Average TCF36M,Average TCF44A,Average TCF44D,Average TCF44I,Average TCF44M,Average TCF44hA,Average TCF44hD,Average TCF44hI,Average TCF44hM,Average TCF72D,Average TCF72I,Average TCF72M,Average TCF72mA,Average TCF72mD,Average TCF72mI,Average TCF72mM,Average TCF72hA,Average TCF72hI,`
0,0,0,1.57,0,1.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.946666667,0,0,0,0.806666667,0,0,0
6.635,4.37,6.76,3.555,16.945,19.385,25.59,10.475,9.98,13.55,5.95,8.44,1.34,5.253333333,3.776666667,5.986666667,0.256666667,0,0,0.093333333,5.525,7.113333333,1.433333333,8.75,4.353333333,8.605,11.36,1.65,1.01,0.89
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,4.155,0,0,0,0
3.505,0,4.615,3.845,4.24,3.04,7.685,2.115,0.905,0,1.845,0,0,0,0.546666667,1.166666667,0,0,0.396666667,0.323333333,3.165,1.853333333,10.02666667,1.475,0.35,0,0.43,1.705,0.316666667,1.15
1.915,0,1.48,8.095,1.72,5.58,70.775,0,0,0.895,0,1.2,0,1.56,0.773333333,0,0,0,0,0,0,1.286666667,8.196666667,0.785,0.73,1.75,4.096666667,3.88,0,0.176666667
2.975,1.86,2.865,3.54,1.02,2.985,26.895,2.57,0,0.485,0,1.415,1.8,0.503333333,2.396666667,0.553333333,0,0,0.356666667,0,0,1.233333333,0,1.29,0,0,1.98,0,0,0.466666667
3.615,2.045,8.315,15.555,2.34,2.87,38.5,5.425,4.155,2.305,6.63,0.475,3.516666667,1.616666667,0.41,0,0.896666667,1.5,0.476666667,0.24,9.89,3.136666667,2.51,5.065,2.873333333,3.61,4.363333333,0,4.43,0.903333333
20.375,8.145,20.015,50.19,15.28,12.325,31.955,10.65,3.655,2.585,6.03,4.35,5.843333333,3.46,1.786666667,0.65,2.41,2.26,1.33,0,50.3,13.26666667,40.29666667,7.65,0.926666667,2.82,2.41,5.235,6.306666667,3.116666667
0,0,5.2,0,0,2.06,0,0.845,0,0.72,0,0,0,0,0,0,0.473333333,0,0,0,4.18,4.546666667,0,0,0,0,0,0,0.48,0
0,0,6.085,1.3,0.745,0,0,1.925,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,3.893333333,0,0.633333333,0,0,0,0.41,0
2.14,4.135,6.225,5.56,2.825,4.05,38.07,2.385,0,0,0,0,0,0.43,0.873333333,4.933333333,1.023333333,0,0,0.536666667,0,12.39333333,20.69333333,3.94,1.956666667,0,1.343333333,3,2.093333333,2.24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,0,0,8.09,0,1.3,0,0,0,2.44,2.34,0,0,1.086666667,0.676666667,0,0,8.43,1.723333333,2.043333333,0,0.803333333,17.63333333,4.505,1.073333333,0,1.473333333,0,1.923333333,2.353333333
5.11,14.045,22.255,19.01,5.55,7.74,56.52,9.93,5.99,6.72,11.495,5.545,3.383333333,3.65,6.67,3.916666667,2.67,11.21,2.696666667,2.496666667,0,7.166666667,12.28,14.565,5.236666667,4.125,5.396666667,3.935,1.82,3.496666667
7.385,8.875,15.09,14.915,19.42,24.475,109.93,12.9,12.005,9.745,9.27,19.1,14.46333333,14.2,17.91333333,21.54666667,1.753333333,0,1.57,3.17,32.72,17.9,21.54,21.785,14.16333333,12.285,14.28333333,5.12,2.773333333,6.676666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.315,3.74,0.7,2.54,1.885,0.485,6.98,0,0,0,0,0,0,0,0.47,2.173333333,0,0,0,0,0,2.256666667,2.51,0,0,0.45,0.763333333,0,0,0
0,0,0,0,0,0,0,0,5.4,4.15,2.2,5.13,0,0,0,0,0,0,0,0,0,0,0,1.83,2.716666667,1.46,2.146666667,0,1.483333333,1.803333333
1.46,0,0,1.955,0,0,0,0,0,0,0.89,0,0.646666667,1.14,2.746666667,4.8,0,0,0,0,15.595,0,3.953333333,4.93,1.42,6.085,1.736666667,5.43,0,0
2.515,1.135,0,1.045,0.7,0,6.42,0.68,0,0,0,0,0.48,0,1.343333333,0,0,1.25,0.376666667,0,3.935,1.873333333,0,1.16,0,1.24,0.496666667,2.31,0,0.476666667
0,2.445,1.3,0.855,0,0.705,3.25,0.98,0,0,0,0.565,0.303333333,0.533333333,0,0,0.27,0,0,0,0,0.433333333,1.5,0,0,0,0,0,0,0
0,0.735,1.82,0.79,0.455,1.075,0,0.705,0,0,0,0,0,0.216666667,0.33,0,0,0,0,0,0,0,2.323333333,0,0,0,0,0,0,0
49.665,80.5,49.155,65.9,26.445,27.89,81.105,27.69,7.545,13.925,15.27,14.795,6.153333333,15.02333333,5.87,11.49333333,3.1,11.36,1.79,1.32,26.36,42.36333333,78.3,13.265,11.94333333,13.79,19.75,7.005,14.51,4.796666667
2.04,1.73,1.975,1.135,1.26,1.56,6.205,3,0,0,0,0.625,0,0.39,0,0,0,0,0,0,6.425,3.243333333,0,0,0,0,0,0,0,0
17.745,12.15,18.13,28.15,11.88,5.705,17.775,7.55,3.395,2.615,0,0,0.47,1.556666667,1.51,0.82,0,2.86,1.01,0,11.395,14.38,129.6833333,15.055,4.103333333,2.855,4.596666667,5.62,2.283333333,7.786666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.52,3.83,1.375,6.68,6.63,0,6.505,0,0.86,0.955,0,0.905,0,0.446666667,2.533333333,1.07,0,0,0,0,0,2.37,6.416666667,2.75,0.84,1.085,0,0,0,2.106666667
6.14,10.52,4.65,4.835,4.69,3.41,11.285,8.22,0.555,2.335,1.55,1.445,1.77,2.913333333,0.263333333,1.783333333,0.166666667,0,0.39,1.163333333,2.91,1,2.503333333,3.64,1.953333333,0.76,1.853333333,0,0.46,0
14.02,17.625,20.075,16.69,9.35,12.68,34.205,11.105,7.95,6.2,6.885,9.565,2.133333333,2.063333333,1.68,3.526666667,1.63,0.69,0.22,1.063333333,6.2,4.993333333,2.09,15.28,5.556666667,2.845,6.446666667,1.165,0.633333333,0.263333333
56.435,40.07,69.345,57.565,33.835,37.08,94.085,27.08,7.575,8.17,15.455,8.98,3.836666667,6.49,7.463333333,4.856666667,0.94,0.91,0.64,0,28.41,12.59666667,19.90333333,8.235,6.886666667,2.265,6.77,8.415,1.963333333,5.28
0,0,0,13.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.275,0,0,0,0,0,0
3.58,0,1.245,4.28,0,3.04,7.7,5.955,0,0,0,1.025,0,0,0,0,0,0,0,0,0,0,11.38,0,0,0.825,0,0,0,0.003333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1,0,0,0,0.255,0,6.715,0,0,0,0,0,0,0,0,0,0,0,0,0,20.195,0,20.91333333,0,0,0,3.33,0,0,0.9
32.935,26.705,31.47,10.975,19.51,22.33,33.605,26.47,12.41,15.89,10.965,20.24,6.893333333,10.98666667,7.413333333,7.23,3.983333333,1.21,1.286666667,2.136666667,7.225,11.12,10.25666667,13.825,6.91,13.695,13.03666667,1.14,2.32,0.53
0,0.735,7.215,6.25,3.585,1.27,5.8,1.215,1.78,0.825,1.105,1.265,1.556666667,1.606666667,0.866666667,0.38,0.243333333,0,0,0.733333333,18.11,2.366666667,4.05,0.625,0.28,0.5,2.926666667,0,0.5,1.28
3.85,3.105,3.8,0.815,1.765,0,48.91,1.005,8.18,2.085,13.665,5.255,18.90666667,8.006666667,25.25666667,35.7,39.33333333,24.24,44.09333333,38.7,65.2,19.11666667,12.07666667,40.475,16.79,23.72,28.51333333,2.665,5.42,6.343333333
0,1.295,3.125,1.355,2.3,0,1.06,0,0,0,0,0,0.473333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.225,0,2.6,14.095,0,0.9,1.235,0,0.815,0,0,0,0,0,0,1.79,0.57,0,0,0,9.735,11.97,26.48,0,0,0,2.796666667,2.095,1.936666667,1.92
11.815,4.705,17.255,35.86,3.515,5.165,34.75,6.005,1.465,0.75,0.72,1.87,0.696666667,2,0.63,1.926666667,2.793333333,0,1.283333333,1.906666667,43.02,34.88,76.98333333,17.32,3.6,6.305,0.79,11.005,3.97,4.53
1.89,1.33,0,0,0,0,1.82,0,0,0.66,0,0,0,0,0,0.566666667,0,0,0,0,0,0,4.096666667,0.945,0,0,0,0,0.766666667,0.73
0,0.465,0,0.23,2.165,1.365,3.845,2.41,0,0,0,0.535,0,0.126666667,1.676666667,0,0,2.41,0,0,0.265,0,1.973333333,0,0,0,0.41,0.19,0,0.276666667
0.57,0,0,0,0,0.74,1.68,0.425,0,0,0,0,0,0,0,0,0,0,0.303333333,0,0,0,0,0.6,0,0,0,0,0,0
11.285,9.2,12.3,12.29,3.04,8.28,23.365,7.215,2.89,3.41,3.265,3.535,1.196666667,0.39,0.96,2.37,1.7,1.04,0.813333333,0.98,2.77,6.106666667,14.17,0,1.116666667,4.265,0,0.705,0.053333333,1.01
0,0,0,0,0,0,0,0,0,0.425,1.045,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0.623333333,0,0,0
0,0,0.96,5.31,0,0,1.825,0,0,0.66,0,0,0,0.64,0,0.71,0,0,0,0,0,0,0,0,0.576666667,0,0,0,0.656666667,0.733333333
3.35,1.11,0,1.955,0,0.55,1.355,0,0,0,0,0,0,0.603333333,0,0,0.306666667,0,0,0,2.725,1.38,0,1.515,0,0.51,0,0.695,0,0
0.795,1.185,0,1.03,0,0,3.17,0,0,0,0,0.565,0.47,0.283333333,0,0,0.366666667,0,0.426666667,0,0,0.523333333,2.14,0,1.196666667,0,0,0,0.34,0.413333333
2.705,7.16,5.79,6.7,6.095,4.47,12.385,2.56,1.005,1.965,1.005,2.415,0.8,0.376666667,1.89,1.533333333,0,0,0,0,0,2.193333333,0,0.51,0,1.13,2.113333333,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.483333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,0,0,0,0.725,1.015,0,1.41,0,0,2.41,0,0,0.423333333,0.526666667,0,0,0,0,0,0,0,0,0,0,0,2.303333333,0,0,0
3.085,1.165,8.095,17.335,1.35,3.63,9.5,0.7,0.31,0.595,0.57,0.81,0.426666667,0.4,3.443333333,0.39,0,0,0,0.406666667,2.025,7.73,12.21666667,3.995,0,2.735,2.98,1.46,0.8,0.983333333
0,0.995,0.8,3.12,1.765,1.785,2.455,0,0,0,0,0,0.476666667,0.72,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.83,4.01,6,0,12.53,0,0,0,1.91,0,0,0,0.146666667,0,1.233333333,0,0,0,46.315,6.3,42.85,0,0,0,0,0,2.066666667,0
0,0,3.12,0,0,0.755,6.675,0,0,0,0,0,0,0,0,0,0,0,0,0.723333333,3.23,6.113333333,7.896666667,3.165,0.533333333,0.695,1.366666667,0,0.953333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.185,5.02,6.075,11.565,2.615,9.04,5.69,5.765,1.125,0,0.56,0,0.926666667,0.313333333,0,0,0,1.37,1.42,1.16,3.78,7.53,16.36666667,8.975,2.226666667,0.74,3.34,0,1.01,2.813333333
0,0.695,0.56,0,0.43,0,0.575,1.335,0.37,0,0,0,0,0.253333333,0,0.713333333,0,0,0,0,4.805,0,0,0,0,0,0,0.52,0,0
0,1.235,6.02,0,0,2.025,0,0.02,0,0,0,0,0,0,0,1.186666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.78,5.54,2.975,0,4.255,2.665,8.165,0.465,1.47,0.775,0,0,0.413333333,0.523333333,0,0,0,0,0.17,0,0,3.336666667,3.203333333,0,0.44,0.655,1.37,0,0.326666667,0
0,0.81,0.65,0.87,0,0,0.67,1.53,0.78,0,0.395,0,0,0.293333333,0,0,0,0,0.283333333,0,0,0,0.746666667,1.385,0.31,0,0,0,1.026666667,0
1.14,0.85,1.215,1.515,0.82,0,2.575,1.295,0,1.43,0,0,0,0.256666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.14,1.18,0.625,0.66,0,0.505,0,0,0,0,0,0,0,0,0,0,0.36,0,0,3.373333333,0,0,0,0,0,0,0
0,0,0,1.165,1.295,2.605,0,0,0,0,0,0,0.476666667,0,0,0.576666667,0.373333333,0,0,0,0,0,3.703333333,0,0,0,0,0,0,0.543333333
0,0,0,0,0.65,1.26,0,0,0,0.625,1.055,0,1.283333333,0.303333333,2.236666667,0,0,0,0,0.366666667,0,0,0,0,0.893333333,1.435,0.563333333,0,0,0
11.115,14.215,4.075,1.045,10.99,6.925,77.81,20.075,18.8,13.725,36.65,17.175,20.97,18.94666667,22.85666667,13.57,5.053333333,5.31,13.35333333,11.58,14.19,10.77,22.16666667,22.78,31.76,40.335,33.93,16.085,28.61666667,12.2
2.775,4.625,0.64,3.735,2.38,4.4,54.75,1.445,2.82,2.545,1.395,0.465,1.02,1.51,1.063333333,0.443333333,0.77,0,0,0.713333333,0,4.946666667,1.84,2.98,1.156666667,1.805,0.626666667,0,1.2,0
0,0,3.255,4.09,1.595,0,1.055,0.775,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,4.666666667,3.315,0,0,0.456666667,0,3.93,0
4.43,3.295,9.05,18.85,0.845,4.455,8.705,7.735,0.685,0.7,2.045,0.625,0.5,2.35,1.4,0,0,0,0,0,34.595,8.313333333,34.92,3.41,2.336666667,0.765,3.663333333,2.755,2.556666667,1.146666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.41,52.88,51.325,47.64,32.065,38.46,73.345,31.38,11.81,20.21,12.57,18.07,11.77666667,18.96,19.21333333,11.10333333,0.226666667,1.97,0,0.373333333,43.865,34.63333333,32.2,11.54,8.326666667,11.545,13.25666667,0.875,1.863333333,0.53
0,0,0,0,0.37,0.715,1,0.36,0,0,0.305,0,0,0,0,0,0,0,0.256666667,0,0,0,0,0,0.226666667,0,0,0,0.076666667,0
0,0,0.66,0,0,0,0.965,0.45,0.305,0,0,0,0.676666667,0.493333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0
0,1.17,0,1.045,0,1.165,0,0,0,0,0.475,0,0.776666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.455,3.315,8.74,20.38,9.985,5.705,44.585,7.985,1.505,3.67,0.495,1.775,4.416666667,2.093333333,1.3,1.49,0.93,3.2,1.67,1.69,9.53,24.93,51.52333333,17.005,9.41,5.845,4.623333333,11.445,11.06,4.45
6.465,0,6.05,3.155,0.91,1.745,25.14,5.095,2.19,0.745,0,2.875,0.53,0,0.883333333,0,1.043333333,0,1.283333333,2.94,13.765,35.32,77.86,9.81,1.193333333,1.63,4.283333333,7.73,3.866666667,5.816666667
8.225,2.585,0,7.11,0.655,0,5.685,1.27,0.525,0,1.08,0,0.506666667,0,0,0.543333333,0,0,0,0,3.665,1.826666667,12.00333333,0,0.813333333,0.72,1.133333333,1.59,1.08,0.89
11.795,0,0.68,16.145,0,0,0,0,0,0,0,0,0,4.436666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21,1.33,2.34,0,0,0.795,0,1.355,0.665,1.62,0.365,0.545,0.486666667,0.476666667,0,0,0,0,0.186666667,0,11.61,0,5.806666667,2.285,0,0,0.896666667,0,0,0
6.755,9.735,3.705,2.98,4.115,6.415,42.09,7.11,4.97,1.22,8.185,6.8,6.756666667,4.64,7.946666667,3.596666667,0.666666667,0.84,0,0.266666667,0,10.44333333,6.34,11.87,5.48,4.015,12.24,0,1.57,0.353333333
0,2.75,6.615,4.825,2.79,1.42,140.175,0.63,4.45,2.1,4.81,4.28,4.79,5.2,4.733333333,5.19,1.546666667,0,1.196666667,1.496666667,18.885,12.61666667,11.69,13.08,20.26333333,22.215,19.32666667,0,2.163333333,0
2.2,3.095,1.83,0.765,2.26,0,2.475,1.515,0,0,0,0,0.266666667,0,0.32,0.356666667,0,0,0,0,0,0,4.853333333,0,0,0.5,0,0,0,0
0.98,0,1.11,2.19,0,0.6,2.28,0.835,0,0.35,0,1.445,0.296666667,0.203333333,0,0,0.456666667,0,0,0,4.785,3.11,7.846666667,1.11,0,0,0.3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.28,8.97,2.7,0,5.535,2.945,0.58,0,2.33,0.67,1.113333333,0,1.893333333,0.77,0,0,0.423333333,0,4.05,1.74,11.70666667,1.945,0.99,0.59,1.686666667,0,0,0
7.615,2.925,10.775,5.125,4.63,3.555,21.265,5.99,0.605,0.725,1.54,1.4,1.676666667,0,0,0.626666667,0,0,0.52,0,19.885,4.276666667,15.34333333,3.075,2.553333333,3.165,0.533333333,3.805,0.413333333,0.513333333
5.45,4.05,0,8.475,0,0,0,0,0,2.11,0,0,1.33,0,0,0,0,0,0,0,14.32,0,26.70333333,0,3.986666667,4.67,2.203333333,3.74,1.42,1.773333333
17.135,28.895,20.175,49.77,12.535,7.69,41.965,5.04,2.06,1.89,1.02,4.505,6.236666667,1.89,0.56,1.146666667,2.603333333,2.06,3.48,5.386666667,37.495,28.51333333,70.97666667,14.955,7.76,7.44,6.17,24.21,9.176666667,12.68333333
7.87,0.73,5.51,7.815,1.305,4.03,2.155,1.52,0.78,2.105,0.355,0.42,0,0,0,1.446666667,0.816666667,0,1.58,0.253333333,9.405,9.933333333,20.47333333,9.345,1.24,0.405,1.866666667,6.64,2.166666667,3.126666667
0,0,0,0,0,0,0.63,0,0,0,0,0,0,0.28,0.773333333,0.92,0.016666667,0,0,0,2.04,0.506666667,0,0,0,0,1.213333333,0,0.38,0.416666667
0.64,6.3,4.53,9.13,6.045,3.725,43.455,8.82,0.39,2.395,1.585,1,4.77,0.856666667,2.45,2.566666667,0.26,0,1.23,0.276666667,34.205,13.91333333,40.92,1.305,3.753333333,1.94,6.033333333,1.185,5.556666667,3.55
0.905,1.12,1.865,1.17,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.266666667,6.143333333,1.87,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.195,0,4.89,6.16,10.035,8.48,49.32,0,0,0,2.45,2.015,0,0,0,0,0,0,1.043333333,0,0,0,10.80333333,9.9,2.353333333,0,0,0,2.433333333,0
8.14,7.835,3.955,14.995,2.745,6.535,17.005,7.525,1.815,0,1.19,4.24,2.066666667,2.73,1.596666667,3.863333333,1.416666667,0,1.446666667,0.413333333,3.51,16.2,24.71666667,10.69,3.123333333,1.315,4.516666667,8.46,2.116666667,0.896666667
2.995,0,8.395,10.055,4.51,1.905,14.85,1.985,0,0,1.09,0.74,0.39,0.676666667,0,0.666666667,0.336666667,1.18,0,0,9.41,2.963333333,2.426666667,5.235,1.453333333,1.375,2.036666667,4.91,2.553333333,1.146666667
0,0,3.18,7.75,0,0,0,4.445,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,6.79,0,0,0,0,0,0,0
1.285,0,0,1.67,0,0,3.92,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,4.74,0,1.375,0,0,0.763333333,0,0,0
0,0,0,6.4,0.32,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,0,0.963333333,0,0,1.71,0,0
6.745,7.025,5.225,5.1,1.76,0,38.165,0,0.76,0.78,3.74,0,0,0,0.92,1.023333333,0,0,0,0,9.84,9.08,5.026666667,4.63,3.153333333,0.85,0.67,0,1.8,0.746666667
0,2.58,5.62,0,1.065,1.545,9.26,2.585,0.46,0,0,0,0,0,0,0,0,0,0,0.556666667,10.17,1.286666667,5.63,0.695,0.66,0,0.406666667,0.535,0.29,0
18.72,22.395,19.74,49.56,7.285,16.605,80.88,9.945,14.605,8.455,3.425,26.355,17.54,8.733333333,17.53666667,7.33,1.46,1.65,0.78,0,2.01,13.14,89.20333333,47.505,23.67,4.745,20.32,0,3.456666667,7.48
39.375,25.585,32.95,46.025,30.065,27.38,47.265,21.16,2.055,8.095,3.775,8.05,6.796666667,4.596666667,5.526666667,3.03,7.713333333,4.26,3.78,3.753333333,26.64,32.52666667,121.9266667,22.28,12.96666667,6.715,7.396666667,5.4,15.67666667,9.623333333
14.315,26.995,36.805,30.625,10.95,5.225,27.24,16.08,2.88,0.49,0.495,2.35,0.82,2.456666667,2.7,1.92,1.07,1.07,0.76,3.346666667,16.32,37.42333333,76.35333333,6.605,3.463333333,1.32,6.33,6.32,5.18,3.78
82.72,21.785,63.185,89.57,22.7,31.1,51.16,33.7,2.255,0.75,1.48,6.8,0.533333333,7.186666667,6.163333333,2.87,3.186666667,8.21,4.23,8.683333333,19.715,48.7,174.4633333,16.185,14.94666667,9.515,18.09666667,16.3,5.776666667,12.35
11.5,6.555,14.095,7.605,6.325,6.67,10.98,0,0,1.285,0,0,1.273333333,0,0.823333333,0,0.513333333,0,1.436666667,0.973333333,0,6.233333333,12.18333333,2.22,2.596666667,0,1.196666667,7.955,2.426666667,0
5.705,3.94,22.11,7.665,12.4,3.715,22.65,6.15,0,0,0,4.695,1.706666667,0,0,0.013333333,0,0,0,0,14.155,8.586666667,11.53333333,1.555,3.7,0,0,3.8,1.37,0.866666667
21.555,22.32,25,29.23,10.075,14.98,52.54,12.885,10.975,6.6,12.85,13.635,8.386666667,7.373333333,11.93666667,10.81666667,3.373333333,2.5,4.456666667,0.7,7.91,9.256666667,25.19,21.55,9.833333333,14.355,9.216666667,0.715,2.96,0.38
36.26,44.09,42.55,27.865,14.26,14.74,408.435,8.1,5.835,4.02,4.3,8.85,7.79,5.626666667,7.42,1.06,1.673333333,1.25,5.923333333,8.116666667,101.345,31.76,42.41333333,25.94,15.60666667,17.585,15.96,35.065,58.96666667,34.10666667
0.875,1.83,3.065,4.29,3.035,0.66,21.845,4.865,1.89,0.71,1.34,2.3,1.296666667,3.99,2.603333333,1.076666667,0.46,0,0,0.21,0,2.936666667,4.523333333,6.63,3.433333333,5.33,5.456666667,0.37,0.446666667,0.896666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.195,0,0,0,0,0,0,0,0,0
0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.035,1.39,15.1,5.895,3.435,2.03,3.415,0,0,2.37,0,0.965,0,0,0,0,0,0,1.216666667,0,9.675,0,18.91666667,4.465,0,0,0,1.92,0,0
2.155,0,0,0,0,2.375,5.465,0,0,0.675,0.65,2.885,0,0,0.52,0,0,0,1.153333333,0,3.98,0,0,0,1.89,0,0.71,1,0.74,0
7.61,27.355,6.4,17.46,11.675,10.465,12.62,2.295,0,4.11,1,1.33,0,0,0,0,0.646666667,0,0,0,13.425,15.75,37.24666667,3.245,1.646666667,2.405,3.653333333,4.49,1.33,3.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.185,0,1.275,1.04,0.71,4.18,1.14,0.59,0,0,0.685,0,0,0,0,0,0,0,0,0,1.77,12.2,0,0.46,0,0,0,0.703333333,0
0,2.25,3.02,6.865,0,0,4.29,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.353333333,1.716666667,1.41,0,0,1.323333333,0,0.83,0
0,1.475,2.115,2.615,1.415,0.735,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0
0,0,0,7.78,1.9,1.685,11.395,1.915,0,0.54,2.215,0.95,1.043333333,0,0.75,2.016666667,0.15,1,0.393333333,0,7.89,5.376666667,4.996666667,0,0.37,1.125,1.08,0.285,1.35,0
0,0,0,0,0,0,0,0,0.38,1.84,0,0.73,0,0,0,0,0,1.17,0,0,0,0,0,3.64,1.503333333,1.675,2.61,0,0,0
0,2.045,11.66,7.75,2.3,0.07,31.59,3.89,2.37,2.515,0,2.465,0.503333333,4.913333333,0,0.48,0.653333333,0,0.723333333,1.246666667,0,7.436666667,6.803333333,0,5.403333333,2.2,2.763333333,0.58,0,0.45
3.785,4.69,2.35,9.475,8.67,1.4,54.485,2.265,0.995,2.425,3.575,3.985,0,5.863333333,2.76,3.423333333,0,0,0,0,0,0,4.333333333,0,1.26,3.35,0,1.8,0,0
2.895,0,0,1.455,0,0,3.835,0.81,0.67,0,0,1.56,0,0.966666667,0,0,0,0,0,0.946666667,8.7,0,11.59666667,0,0.523333333,0,0.723333333,0,0,0
0,0,4.885,7.81,1.83,2.84,2.95,7.025,0,0,0,1.1,1.413333333,0,0,0,1.51,3.55,1.383333333,0,0,0,0,0,2.71,2.205,0.003333333,1.2,1.886666667,0
1.315,1.39,1.615,5.5,1.65,1.605,9.25,2.025,0,0.94,0.925,1.295,0.89,0,0,0.48,0,1.03,0,0.646666667,0,1.883333333,12.95666667,0.75,1.463333333,0.165,0.81,0,0,0.873333333
0,0,0,0,0,0,0,0,0,3.865,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.715,3.405,3.13,0,0.875,0.64,0,0,0,0,0.51,0.77,0,0,0,0,0.373333333,0,0,1.59,1.956666667,0,1.356666667,1.18,0,0,0.36,0.963333333
4.06,3.24,1.3,4.875,0.045,0.85,2.655,4.25,0,0,0,0,0,0.006666667,0,1.923333333,0,0,0,0.616666667,8.815,4.83,7.333333333,0.8,0.006666667,1.95,0,0,0.566666667,0.63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.63,1.375,6.535,15.455,8.12,3.37,14.55,3.97,0.61,0,0.585,1.445,0,0.74,3.61,0,1.286666667,2.54,0.356666667,0.376666667,21.45,9.85,23.49666667,8.34,0.696666667,2.035,1,1.085,0.396666667,1.206666667
